province_id,ordre_bulletin,candidat_id,nom,postnom,prenom,sigle,sexe,province,voixobtenues,pour_cand,bv_traites,bv_attendus,pour_bv,electeurs_attendus,bulletins_valides,bulletins_blancs,total_votants,pour_votants,img
19,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Haut-Lomami,695,0.11,1896,2372,80,1298449,639697,762,640459,49.32,
19,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Haut-Lomami,246,0.04,1896,2372,80,1298449,639697,762,640459,49.32,
19,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Haut-Lomami,633,0.1,1896,2372,80,1298449,639697,762,640459,49.32,
19,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Haut-Lomami,340,0.05,1896,2372,80,1298449,639697,762,640459,49.32,
19,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Haut-Lomami,563850,88.14,1896,2372,80,1298449,639697,762,640459,49.32,
19,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Haut-Lomami,584,0.09,1896,2372,80,1298449,639697,762,640459,49.32,
20,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Lualaba,125,0.03,1889,2143,88,1229673,465537,433,465970,37.89,
20,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Lualaba,120,0.03,1889,2143,88,1229673,465537,433,465970,37.89,
20,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Lualaba,490,0.11,1889,2143,88,1229673,465537,433,465970,37.89,
20,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Lualaba,218,0.05,1889,2143,88,1229673,465537,433,465970,37.89,
20,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Lualaba,229,0.05,1889,2143,88,1229673,465537,433,465970,37.89,
20,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Lualaba,144,0.03,1889,2143,88,1229673,465537,433,465970,37.89,
20,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Lualaba,142,0.03,1889,2143,88,1229673,465537,433,465970,37.89,
20,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Lualaba,147,0.03,1889,2143,88,1229673,465537,433,465970,37.89,
20,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Lualaba,92,0.02,1889,2143,88,1229673,465537,433,465970,37.89,
20,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Lualaba,829,0.18,1889,2143,88,1229673,465537,433,465970,37.89,
20,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Lualaba,148,0.03,1889,2143,88,1229673,465537,433,465970,37.89,
20,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Lualaba,420,0.09,1889,2143,88,1229673,465537,433,465970,37.89,
20,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Lualaba,407,0.09,1889,2143,88,1229673,465537,433,465970,37.89,
20,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Lualaba,186,0.04,1889,2143,88,1229673,465537,433,465970,37.89,
20,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Lualaba,330,0.07,1889,2143,88,1229673,465537,433,465970,37.89,
20,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Lualaba,144,0.03,1889,2143,88,1229673,465537,433,465970,37.89,
20,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Lualaba,622,0.13,1889,2143,88,1229673,465537,433,465970,37.89,
20,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Lualaba,73,0.02,1889,2143,88,1229673,465537,433,465970,37.89,
20,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Lualaba,315,0.07,1889,2143,88,1229673,465537,433,465970,37.89,
20,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Lualaba,553,0.12,1889,2143,88,1229673,465537,433,465970,37.89,
20,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Lualaba,379,0.08,1889,2143,88,1229673,465537,433,465970,37.89,
20,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Lualaba,331,0.07,1889,2143,88,1229673,465537,433,465970,37.89,
20,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Lualaba,111,0.02,1889,2143,88,1229673,465537,433,465970,37.89,
20,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Lualaba,55724,11.97,1889,2143,88,1229673,465537,433,465970,37.89,
20,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Lualaba,403146,86.6,1889,2143,88,1229673,465537,433,465970,37.89,
20,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Lualaba,112,0.02,1889,2143,88,1229673,465537,433,465970,37.89,
21,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Tanganyika,102,0.03,1850,2237,83,1259722,391434,757,392191,31.13,
21,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Tanganyika,775,0.2,1850,2237,83,1259722,391434,757,392191,31.13,
21,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Tanganyika,412,0.11,1850,2237,83,1259722,391434,757,392191,31.13,
21,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Tanganyika,67927,17.35,1850,2237,83,1259722,391434,757,392191,31.13,
21,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Tanganyika,214,0.05,1850,2237,83,1259722,391434,757,392191,31.13,
21,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Tanganyika,187,0.05,1850,2237,83,1259722,391434,757,392191,31.13,
21,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Tanganyika,515,0.13,1850,2237,83,1259722,391434,757,392191,31.13,
21,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Tanganyika,559,0.14,1850,2237,83,1259722,391434,757,392191,31.13,
21,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Tanganyika,705,0.18,1850,2237,83,1259722,391434,757,392191,31.13,
21,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Tanganyika,1218,0.31,1850,2237,83,1259722,391434,757,392191,31.13,
21,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Tanganyika,262,0.07,1850,2237,83,1259722,391434,757,392191,31.13,
21,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Tanganyika,792,0.2,1850,2237,83,1259722,391434,757,392191,31.13,
21,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Tanganyika,1972,0.5,1850,2237,83,1259722,391434,757,392191,31.13,
21,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Tanganyika,325,0.08,1850,2237,83,1259722,391434,757,392191,31.13,
21,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Tanganyika,247,0.06,1850,2237,83,1259722,391434,757,392191,31.13,
21,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Tanganyika,285,0.07,1850,2237,83,1259722,391434,757,392191,31.13,
21,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Tanganyika,523,0.13,1850,2237,83,1259722,391434,757,392191,31.13,
21,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Tanganyika,224,0.06,1850,2237,83,1259722,391434,757,392191,31.13,
21,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Tanganyika,125,0.03,1850,2237,83,1259722,391434,757,392191,31.13,
21,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Tanganyika,398,0.1,1850,2237,83,1259722,391434,757,392191,31.13,
21,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Tanganyika,159,0.04,1850,2237,83,1259722,391434,757,392191,31.13,
21,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Tanganyika,792,0.2,1850,2237,83,1259722,391434,757,392191,31.13,
21,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Tanganyika,696,0.18,1850,2237,83,1259722,391434,757,392191,31.13,
21,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Tanganyika,351,0.09,1850,2237,83,1259722,391434,757,392191,31.13,
21,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Tanganyika,162,0.04,1850,2237,83,1259722,391434,757,392191,31.13,
21,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Tanganyika,311507,79.58,1850,2237,83,1259722,391434,757,392191,31.13,
22,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Lomami,97,0.02,2181,2549,86,1279171,595330,206,595536,46.56,
22,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Lomami,79,0.01,2181,2549,86,1279171,595330,206,595536,46.56,
22,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Lomami,135,0.02,2181,2549,86,1279171,595330,206,595536,46.56,
22,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Lomami,79,0.01,2181,2549,86,1279171,595330,206,595536,46.56,
22,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Lomami,146,0.02,2181,2549,86,1279171,595330,206,595536,46.56,
22,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Lomami,5392,0.91,2181,2549,86,1279171,595330,206,595536,46.56,
22,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Lomami,1311,0.22,2181,2549,86,1279171,595330,206,595536,46.56,
22,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Lomami,157,0.03,2181,2549,86,1279171,595330,206,595536,46.56,
22,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Lomami,179,0.03,2181,2549,86,1279171,595330,206,595536,46.56,
22,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Lomami,85,0.01,2181,2549,86,1279171,595330,206,595536,46.56,
22,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Lomami,135,0.02,2181,2549,86,1279171,595330,206,595536,46.56,
22,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Lomami,85,0.01,2181,2549,86,1279171,595330,206,595536,46.56,
22,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Lomami,203,0.03,2181,2549,86,1279171,595330,206,595536,46.56,
22,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Lomami,934,0.16,2181,2549,86,1279171,595330,206,595536,46.56,
22,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Lomami,248,0.04,2181,2549,86,1279171,595330,206,595536,46.56,
22,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Lomami,13227,2.22,2181,2549,86,1279171,595330,206,595536,46.56,
22,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Lomami,125,0.02,2181,2549,86,1279171,595330,206,595536,46.56,
22,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Lomami,152,0.03,2181,2549,86,1279171,595330,206,595536,46.56,
22,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Lomami,62,0.01,2181,2549,86,1279171,595330,206,595536,46.56,
22,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Lomami,109,0.02,2181,2549,86,1279171,595330,206,595536,46.56,
22,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Lomami,75,0.01,2181,2549,86,1279171,595330,206,595536,46.56,
22,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Lomami,85,0.01,2181,2549,86,1279171,595330,206,595536,46.56,
22,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Lomami,90,0.02,2181,2549,86,1279171,595330,206,595536,46.56,
22,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Lomami,202,0.03,2181,2549,86,1279171,595330,206,595536,46.56,
22,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Lomami,571855,96.06,2181,2549,86,1279171,595330,206,595536,46.56,
22,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Lomami,83,0.01,2181,2549,86,1279171,595330,206,595536,46.56,
23,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Sankuru,545,0.08,1972,2444,81,1039924,699469,641,700110,67.32,
23,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Sankuru,125,0.02,1972,2444,81,1039924,699469,641,700110,67.32,
23,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Sankuru,96,0.01,1972,2444,81,1039924,699469,641,700110,67.32,
23,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Sankuru,307,0.04,1972,2444,81,1039924,699469,641,700110,67.32,
23,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Sankuru,362,0.05,1972,2444,81,1039924,699469,641,700110,67.32,
23,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Sankuru,152,0.02,1972,2444,81,1039924,699469,641,700110,67.32,
23,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Sankuru,226,0.03,1972,2444,81,1039924,699469,641,700110,67.32,
23,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Sankuru,906,0.13,1972,2444,81,1039924,699469,641,700110,67.32,
23,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Sankuru,2494,0.36,1972,2444,81,1039924,699469,641,700110,67.32,
23,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Sankuru,389,0.06,1972,2444,81,1039924,699469,641,700110,67.32,
23,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Sankuru,81,0.01,1972,2444,81,1039924,699469,641,700110,67.32,
23,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Sankuru,197,0.03,1972,2444,81,1039924,699469,641,700110,67.32,
23,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Sankuru,53,0.01,1972,2444,81,1039924,699469,641,700110,67.32,
23,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Sankuru,471,0.07,1972,2444,81,1039924,699469,641,700110,67.32,
23,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Sankuru,201,0.03,1972,2444,81,1039924,699469,641,700110,67.32,
23,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Sankuru,121,0.02,1972,2444,81,1039924,699469,641,700110,67.32,
23,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Sankuru,59023,8.44,1972,2444,81,1039924,699469,641,700110,67.32,
23,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Sankuru,618,0.09,1972,2444,81,1039924,699469,641,700110,67.32,
23,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Sankuru,265,0.04,1972,2444,81,1039924,699469,641,700110,67.32,
23,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Sankuru,180,0.03,1972,2444,81,1039924,699469,641,700110,67.32,
23,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Sankuru,89,0.01,1972,2444,81,1039924,699469,641,700110,67.32,
23,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Sankuru,117,0.02,1972,2444,81,1039924,699469,641,700110,67.32,
23,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Sankuru,266,0.04,1972,2444,81,1039924,699469,641,700110,67.32,
23,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Sankuru,387,0.06,1972,2444,81,1039924,699469,641,700110,67.32,
23,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Sankuru,631504,90.28,1972,2444,81,1039924,699469,641,700110,67.32,
23,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Sankuru,294,0.04,1972,2444,81,1039924,699469,641,700110,67.32,
24,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Kasai Oriental,40,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Kasai Oriental,126,0.02,1879,2035,92,1125004,543377,85,543462,48.31,
24,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Kasai Oriental,31,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Kasai Oriental,76,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Kasai Oriental,41,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Kasai Oriental,540800,99.53,1879,2035,92,1125004,543377,85,543462,48.31,
24,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Kasai Oriental,52,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Kasai Oriental,39,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Kasai Oriental,24,0,1879,2035,92,1125004,543377,85,543462,48.31,
24,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Kasai Oriental,99,0.02,1879,2035,92,1125004,543377,85,543462,48.31,
24,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Kasai Oriental,29,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Kasai Oriental,37,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Kasai Oriental,711,0.13,1879,2035,92,1125004,543377,85,543462,48.31,
24,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Kasai Oriental,184,0.03,1879,2035,92,1125004,543377,85,543462,48.31,
24,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Kasai Oriental,66,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Kasai Oriental,36,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Kasai Oriental,53,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Kasai Oriental,70,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Kasai Oriental,59,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Kasai Oriental,92,0.02,1879,2035,92,1125004,543377,85,543462,48.31,
24,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Kasai Oriental,59,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Kasai Oriental,29,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
24,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Kasai Oriental,291,0.05,1879,2035,92,1125004,543377,85,543462,48.31,
24,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Kasai Oriental,26,0,1879,2035,92,1125004,543377,85,543462,48.31,
24,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Kasai Oriental,258,0.05,1879,2035,92,1125004,543377,85,543462,48.31,
24,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Kasai Oriental,49,0.01,1879,2035,92,1125004,543377,85,543462,48.31,
25,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Kasai,47,0,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Kasai,94,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Kasai,1030300,95.38,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Kasai,86,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Kasai,939,0.09,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Kasai,129,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Kasai,106,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Kasai,186,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Kasai,246,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Kasai,146,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Kasai,68,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Kasai,540,0.05,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Kasai,274,0.03,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Kasai,141,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Kasai,16696,1.55,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Kasai,129,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Kasai,155,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Kasai,24894,2.3,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Kasai,53,0,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Kasai,247,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Kasai,269,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Kasai,89,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Kasai,185,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Kasai,176,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Kasai,3581,0.33,2690,3209,84,1681469,1080176,497,1080673,64.27,
25,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Kasai,400,0.04,2690,3209,84,1681469,1080176,497,1080673,64.27,
26,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Kasai Central,31,0,2588,3385,76,1671413,1009178,185,1009363,60.39,
26,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Kasai Central,54,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,
26,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Kasai Central,83,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,
26,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Kasai Central,53,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,
26,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Kasai Central,19,0,2588,3385,76,1671413,1009178,185,1009363,60.39,
