province_id,ordre_bulletin,candidat_id,nom,sigle,sexe,province,voixobtenues,pour_cand,bv_traites,bv_attendus,pour_bv,electeurs_attendus,bulletins_valides,bulletins_blancs,total_votants,pour_votants,postnom,prenom,img
19,25,1_1_1_152_272,BILE,INDEPENDANT,F,Haut-Lomami,409,0.06,1896,2372,80,1298449,639697,762,640459,49.32,BATALI,JOELLE,
19,12,1_1_1_151_271,MAJONDO,INDEPENDANT,M,Haut-Lomami,668,0.1,1896,2372,80,1298449,639697,762,640459,49.32,MWAMBA,PATRICE,
19,24,1_1_1_133_253,MUZITO,NOU.EL,M,Haut-Lomami,152,0.02,1896,2372,80,1298449,639697,762,640459,49.32,FUMUTSHI,ADOLPHE,
19,19,1_1_1_141_261,TSHIANI K,INDEPENDANT,M,Haut-Lomami,500,0.08,1896,2372,80,1298449,639697,762,640459,49.32,MUADIAMVITA,NOEL,
19,18,1_1_1_144_264,NKEMA LILOO,INDEPENDANT,M,Haut-Lomami,244,0.04,1896,2372,80,1298449,639697,762,640459,49.32,BOKONZI,LOLI,
19,9,1_1_1_139_259,IFOKU,INDEPENDANT,F,Haut-Lomami,695,0.11,1896,2372,80,1298449,639697,762,640459,49.32,MPUTA MPUNGA,MARIE-JOSEE,
19,15,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,Haut-Lomami,246,0.04,1896,2372,80,1298449,639697,762,640459,49.32,MUKENGERE,DENIS,
19,1,1_1_1_131_251,RADJABHO,CUC,M,Haut-Lomami,633,0.1,1896,2372,80,1298449,639697,762,640459,49.32,TEBABHO,SOBORABO,
19,2,1_1_1_129_249,MUTAMBA,DYPRO,M,Haut-Lomami,340,0.05,1896,2372,80,1298449,639697,762,640459,49.32,TUNGUNGA,CONSTANT,
19,3,1_1_1_135_255,KATUMBI,ENSEMBLE,M,Haut-Lomami,563850,88.14,1896,2372,80,1298449,639697,762,640459,49.32,CHAPWE,MOISE,
19,11,1_1_1_150_270,KIKUNI,INDEPENDANT,M,Haut-Lomami,584,0.09,1896,2372,80,1298449,639697,762,640459,49.32,MASUDI,SETH,
20,8,1_1_1_140_260,BUSE,INDEPENDANT,M,Lualaba,125,0.03,1889,2143,88,1229673,465537,433,465970,37.89,FALAY,GEORGES,
20,16,1_1_1_136_256,NGALASI,INDEPENDANT,M,Lualaba,120,0.03,1889,2143,88,1229673,465537,433,465970,37.89,KURISINI,AGGREY,
20,12,1_1_1_151_271,MAJONDO,INDEPENDANT,M,Lualaba,490,0.11,1889,2143,88,1229673,465537,433,465970,37.89,MWAMBA,PATRICE,
20,5,1_1_1_145_265,ANZULUNI,INDEPENDANT,M,Lualaba,218,0.05,1889,2143,88,1229673,465537,433,465970,37.89,ISILOKETSHI,FLORIBERT,
20,13,1_1_1_147_267,MASALU,INDEPENDANT,M,Lualaba,229,0.05,1889,2143,88,1229673,465537,433,465970,37.89,ANEDU,ANDRE,
20,17,1_1_1_146_266,NGOY,INDEPENDANT,M,Lualaba,144,0.03,1889,2143,88,1229673,465537,433,465970,37.89,ILUNGA WA NSENGA,THEODORE,
20,25,1_1_1_152_272,BILE,INDEPENDANT,F,Lualaba,142,0.03,1889,2143,88,1229673,465537,433,465970,37.89,BATALI,JOELLE,
20,7,1_1_1_142_262,BOLAMBA,INDEPENDANT,M,Lualaba,147,0.03,1889,2143,88,1229673,465537,433,465970,37.89,,TONY CASSIUS,
20,14,1_1_1_138_258,MUDEKEREZA,INDEPENDANT,M,Lualaba,92,0.02,1889,2143,88,1229673,465537,433,465970,37.89,BISIMWA,JUSTIN,
20,21,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,Lualaba,829,0.18,1889,2143,88,1229673,465537,433,465970,37.89,MADIDI,MARTIN,
20,23,1_1_1_132_252,DIONGO,MLP,M,Lualaba,148,0.03,1889,2143,88,1229673,465537,433,465970,37.89,SHAMBA,FRANCK,
20,2,1_1_1_129_249,MUTAMBA,DYPRO,M,Lualaba,420,0.09,1889,2143,88,1229673,465537,433,465970,37.89,TUNGUNGA,CONSTANT,
20,4,1_1_1_149_269,SESANGA,ENVOL,M,Lualaba,407,0.09,1889,2143,88,1229673,465537,433,465970,37.89,HIPUNGU DJA KASENG KAPITU,DELLY,
20,18,1_1_1_144_264,NKEMA LILOO,INDEPENDANT,M,Lualaba,186,0.04,1889,2143,88,1229673,465537,433,465970,37.89,BOKONZI,LOLI,
20,9,1_1_1_139_259,IFOKU,INDEPENDANT,F,Lualaba,330,0.07,1889,2143,88,1229673,465537,433,465970,37.89,MPUTA MPUNGA,MARIE-JOSEE,
20,24,1_1_1_133_253,MUZITO,NOU.EL,M,Lualaba,144,0.03,1889,2143,88,1229673,465537,433,465970,37.89,FUMUTSHI,ADOLPHE,
20,11,1_1_1_150_270,KIKUNI,INDEPENDANT,M,Lualaba,622,0.13,1889,2143,88,1229673,465537,433,465970,37.89,MASUDI,SETH,
20,26,1_1_1_153_273,NGILA,INDEPENDANT,M,Lualaba,73,0.02,1889,2143,88,1229673,465537,433,465970,37.89,,HENOCK,
20,15,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,Lualaba,315,0.07,1889,2143,88,1229673,465537,433,465970,37.89,MUKENGERE,DENIS,
20,22,1_1_1_128_248,MATATA,LGD,M,Lualaba,553,0.12,1889,2143,88,1229673,465537,433,465970,37.89,PONYO,MAPON,
20,1,1_1_1_131_251,RADJABHO,CUC,M,Lualaba,379,0.08,1889,2143,88,1229673,465537,433,465970,37.89,TEBABHO,SOBORABO,
20,19,1_1_1_141_261,TSHIANI K,INDEPENDANT,M,Lualaba,331,0.07,1889,2143,88,1229673,465537,433,465970,37.89,MUADIAMVITA,NOEL,
20,10,1_1_1_130_250,KAZADI,INDEPENDANT,M,Lualaba,111,0.02,1889,2143,88,1229673,465537,433,465970,37.89,KANDA,REX,
20,20,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,Lualaba,55724,11.97,1889,2143,88,1229673,465537,433,465970,37.89,TSHILOMBO,FELIX ANTOINE,
20,3,1_1_1_135_255,KATUMBI,ENSEMBLE,M,Lualaba,403146,86.6,1889,2143,88,1229673,465537,433,465970,37.89,CHAPWE,MOISE,
20,6,1_1_1_148_268,BAENDE,INDEPENDANT,M,Lualaba,112,0.02,1889,2143,88,1229673,465537,433,465970,37.89,ETAFE ELIKO,JEAN CLAUDE,
21,16,1_1_1_136_256,NGALASI,INDEPENDANT,M,Tanganyika,102,0.03,1850,2237,83,1259722,391434,757,392191,31.13,KURISINI,AGGREY,
21,12,1_1_1_151_271,MAJONDO,INDEPENDANT,M,Tanganyika,775,0.2,1850,2237,83,1259722,391434,757,392191,31.13,MWAMBA,PATRICE,
21,5,1_1_1_145_265,ANZULUNI,INDEPENDANT,M,Tanganyika,412,0.11,1850,2237,83,1259722,391434,757,392191,31.13,ISILOKETSHI,FLORIBERT,
21,20,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,Tanganyika,67927,17.35,1850,2237,83,1259722,391434,757,392191,31.13,TSHILOMBO,FELIX ANTOINE,
21,7,1_1_1_142_262,BOLAMBA,INDEPENDANT,M,Tanganyika,214,0.05,1850,2237,83,1259722,391434,757,392191,31.13,,TONY CASSIUS,
21,24,1_1_1_133_253,MUZITO,NOU.EL,M,Tanganyika,187,0.05,1850,2237,83,1259722,391434,757,392191,31.13,FUMUTSHI,ADOLPHE,
21,9,1_1_1_139_259,IFOKU,INDEPENDANT,F,Tanganyika,515,0.13,1850,2237,83,1259722,391434,757,392191,31.13,MPUTA MPUNGA,MARIE-JOSEE,
21,13,1_1_1_147_267,MASALU,INDEPENDANT,M,Tanganyika,559,0.14,1850,2237,83,1259722,391434,757,392191,31.13,ANEDU,ANDRE,
21,1,1_1_1_131_251,RADJABHO,CUC,M,Tanganyika,705,0.18,1850,2237,83,1259722,391434,757,392191,31.13,TEBABHO,SOBORABO,
21,21,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,Tanganyika,1218,0.31,1850,2237,83,1259722,391434,757,392191,31.13,MADIDI,MARTIN,
21,14,1_1_1_138_258,MUDEKEREZA,INDEPENDANT,M,Tanganyika,262,0.07,1850,2237,83,1259722,391434,757,392191,31.13,BISIMWA,JUSTIN,
21,4,1_1_1_149_269,SESANGA,ENVOL,M,Tanganyika,792,0.2,1850,2237,83,1259722,391434,757,392191,31.13,HIPUNGU DJA KASENG KAPITU,DELLY,
21,2,1_1_1_129_249,MUTAMBA,DYPRO,M,Tanganyika,1972,0.5,1850,2237,83,1259722,391434,757,392191,31.13,TUNGUNGA,CONSTANT,
21,18,1_1_1_144_264,NKEMA LILOO,INDEPENDANT,M,Tanganyika,325,0.08,1850,2237,83,1259722,391434,757,392191,31.13,BOKONZI,LOLI,
21,25,1_1_1_152_272,BILE,INDEPENDANT,F,Tanganyika,247,0.06,1850,2237,83,1259722,391434,757,392191,31.13,BATALI,JOELLE,
21,23,1_1_1_132_252,DIONGO,MLP,M,Tanganyika,285,0.07,1850,2237,83,1259722,391434,757,392191,31.13,SHAMBA,FRANCK,
21,11,1_1_1_150_270,KIKUNI,INDEPENDANT,M,Tanganyika,523,0.13,1850,2237,83,1259722,391434,757,392191,31.13,MASUDI,SETH,
21,17,1_1_1_146_266,NGOY,INDEPENDANT,M,Tanganyika,224,0.06,1850,2237,83,1259722,391434,757,392191,31.13,ILUNGA WA NSENGA,THEODORE,
21,8,1_1_1_140_260,BUSE,INDEPENDANT,M,Tanganyika,125,0.03,1850,2237,83,1259722,391434,757,392191,31.13,FALAY,GEORGES,
21,19,1_1_1_141_261,TSHIANI K,INDEPENDANT,M,Tanganyika,398,0.1,1850,2237,83,1259722,391434,757,392191,31.13,MUADIAMVITA,NOEL,
21,10,1_1_1_130_250,KAZADI,INDEPENDANT,M,Tanganyika,159,0.04,1850,2237,83,1259722,391434,757,392191,31.13,KANDA,REX,
21,22,1_1_1_128_248,MATATA,LGD,M,Tanganyika,792,0.2,1850,2237,83,1259722,391434,757,392191,31.13,PONYO,MAPON,
21,15,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,Tanganyika,696,0.18,1850,2237,83,1259722,391434,757,392191,31.13,MUKENGERE,DENIS,
21,6,1_1_1_148_268,BAENDE,INDEPENDANT,M,Tanganyika,351,0.09,1850,2237,83,1259722,391434,757,392191,31.13,ETAFE ELIKO,JEAN CLAUDE,
21,26,1_1_1_153_273,NGILA,INDEPENDANT,M,Tanganyika,162,0.04,1850,2237,83,1259722,391434,757,392191,31.13,,HENOCK,
21,3,1_1_1_135_255,KATUMBI,ENSEMBLE,M,Tanganyika,311507,79.58,1850,2237,83,1259722,391434,757,392191,31.13,CHAPWE,MOISE,
22,25,1_1_1_152_272,BILE,INDEPENDANT,F,Lomami,97,0.02,2181,2549,86,1279171,595330,206,595536,46.56,BATALI,JOELLE,
22,15,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,Lomami,79,0.01,2181,2549,86,1279171,595330,206,595536,46.56,MUKENGERE,DENIS,
22,22,1_1_1_128_248,MATATA,LGD,M,Lomami,135,0.02,2181,2549,86,1279171,595330,206,595536,46.56,PONYO,MAPON,
22,11,1_1_1_150_270,KIKUNI,INDEPENDANT,M,Lomami,79,0.01,2181,2549,86,1279171,595330,206,595536,46.56,MASUDI,SETH,
22,19,1_1_1_141_261,TSHIANI K,INDEPENDANT,M,Lomami,146,0.02,2181,2549,86,1279171,595330,206,595536,46.56,MUADIAMVITA,NOEL,
22,3,1_1_1_135_255,KATUMBI,ENSEMBLE,M,Lomami,5392,0.91,2181,2549,86,1279171,595330,206,595536,46.56,CHAPWE,MOISE,
22,1,1_1_1_131_251,RADJABHO,CUC,M,Lomami,1311,0.22,2181,2549,86,1279171,595330,206,595536,46.56,TEBABHO,SOBORABO,
22,5,1_1_1_145_265,ANZULUNI,INDEPENDANT,M,Lomami,157,0.03,2181,2549,86,1279171,595330,206,595536,46.56,ISILOKETSHI,FLORIBERT,
22,9,1_1_1_139_259,IFOKU,INDEPENDANT,F,Lomami,179,0.03,2181,2549,86,1279171,595330,206,595536,46.56,MPUTA MPUNGA,MARIE-JOSEE,
22,16,1_1_1_136_256,NGALASI,INDEPENDANT,M,Lomami,85,0.01,2181,2549,86,1279171,595330,206,595536,46.56,KURISINI,AGGREY,
22,7,1_1_1_142_262,BOLAMBA,INDEPENDANT,M,Lomami,135,0.02,2181,2549,86,1279171,595330,206,595536,46.56,,TONY CASSIUS,
22,14,1_1_1_138_258,MUDEKEREZA,INDEPENDANT,M,Lomami,85,0.01,2181,2549,86,1279171,595330,206,595536,46.56,BISIMWA,JUSTIN,
22,13,1_1_1_147_267,MASALU,INDEPENDANT,M,Lomami,203,0.03,2181,2549,86,1279171,595330,206,595536,46.56,ANEDU,ANDRE,
22,21,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,Lomami,934,0.16,2181,2549,86,1279171,595330,206,595536,46.56,MADIDI,MARTIN,
22,4,1_1_1_149_269,SESANGA,ENVOL,M,Lomami,248,0.04,2181,2549,86,1279171,595330,206,595536,46.56,HIPUNGU DJA KASENG KAPITU,DELLY,
22,2,1_1_1_129_249,MUTAMBA,DYPRO,M,Lomami,13227,2.22,2181,2549,86,1279171,595330,206,595536,46.56,TUNGUNGA,CONSTANT,
22,10,1_1_1_130_250,KAZADI,INDEPENDANT,M,Lomami,125,0.02,2181,2549,86,1279171,595330,206,595536,46.56,KANDA,REX,
22,6,1_1_1_148_268,BAENDE,INDEPENDANT,M,Lomami,152,0.03,2181,2549,86,1279171,595330,206,595536,46.56,ETAFE ELIKO,JEAN CLAUDE,
22,17,1_1_1_146_266,NGOY,INDEPENDANT,M,Lomami,62,0.01,2181,2549,86,1279171,595330,206,595536,46.56,ILUNGA WA NSENGA,THEODORE,
22,8,1_1_1_140_260,BUSE,INDEPENDANT,M,Lomami,109,0.02,2181,2549,86,1279171,595330,206,595536,46.56,FALAY,GEORGES,
22,23,1_1_1_132_252,DIONGO,MLP,M,Lomami,75,0.01,2181,2549,86,1279171,595330,206,595536,46.56,SHAMBA,FRANCK,
22,24,1_1_1_133_253,MUZITO,NOU.EL,M,Lomami,85,0.01,2181,2549,86,1279171,595330,206,595536,46.56,FUMUTSHI,ADOLPHE,
22,26,1_1_1_153_273,NGILA,INDEPENDANT,M,Lomami,90,0.02,2181,2549,86,1279171,595330,206,595536,46.56,,HENOCK,
22,12,1_1_1_151_271,MAJONDO,INDEPENDANT,M,Lomami,202,0.03,2181,2549,86,1279171,595330,206,595536,46.56,MWAMBA,PATRICE,
22,20,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,Lomami,571855,96.06,2181,2549,86,1279171,595330,206,595536,46.56,TSHILOMBO,FELIX ANTOINE,
22,18,1_1_1_144_264,NKEMA LILOO,INDEPENDANT,M,Lomami,83,0.01,2181,2549,86,1279171,595330,206,595536,46.56,BOKONZI,LOLI,
23,23,1_1_1_132_252,DIONGO,MLP,M,Sankuru,545,0.08,1972,2444,81,1039924,699469,641,700110,67.32,SHAMBA,FRANCK,
23,8,1_1_1_140_260,BUSE,INDEPENDANT,M,Sankuru,125,0.02,1972,2444,81,1039924,699469,641,700110,67.32,FALAY,GEORGES,
23,26,1_1_1_153_273,NGILA,INDEPENDANT,M,Sankuru,96,0.01,1972,2444,81,1039924,699469,641,700110,67.32,,HENOCK,
23,12,1_1_1_151_271,MAJONDO,INDEPENDANT,M,Sankuru,307,0.04,1972,2444,81,1039924,699469,641,700110,67.32,MWAMBA,PATRICE,
23,22,1_1_1_128_248,MATATA,LGD,M,Sankuru,362,0.05,1972,2444,81,1039924,699469,641,700110,67.32,PONYO,MAPON,
23,10,1_1_1_130_250,KAZADI,INDEPENDANT,M,Sankuru,152,0.02,1972,2444,81,1039924,699469,641,700110,67.32,KANDA,REX,
23,13,1_1_1_147_267,MASALU,INDEPENDANT,M,Sankuru,226,0.03,1972,2444,81,1039924,699469,641,700110,67.32,ANEDU,ANDRE,
23,2,1_1_1_129_249,MUTAMBA,DYPRO,M,Sankuru,906,0.13,1972,2444,81,1039924,699469,641,700110,67.32,TUNGUNGA,CONSTANT,
23,21,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,Sankuru,2494,0.36,1972,2444,81,1039924,699469,641,700110,67.32,MADIDI,MARTIN,
23,4,1_1_1_149_269,SESANGA,ENVOL,M,Sankuru,389,0.06,1972,2444,81,1039924,699469,641,700110,67.32,HIPUNGU DJA KASENG KAPITU,DELLY,
23,14,1_1_1_138_258,MUDEKEREZA,INDEPENDANT,M,Sankuru,81,0.01,1972,2444,81,1039924,699469,641,700110,67.32,BISIMWA,JUSTIN,
23,7,1_1_1_142_262,BOLAMBA,INDEPENDANT,M,Sankuru,197,0.03,1972,2444,81,1039924,699469,641,700110,67.32,,TONY CASSIUS,
23,16,1_1_1_136_256,NGALASI,INDEPENDANT,M,Sankuru,53,0.01,1972,2444,81,1039924,699469,641,700110,67.32,KURISINI,AGGREY,
23,9,1_1_1_139_259,IFOKU,INDEPENDANT,F,Sankuru,471,0.07,1972,2444,81,1039924,699469,641,700110,67.32,MPUTA MPUNGA,MARIE-JOSEE,
23,5,1_1_1_145_265,ANZULUNI,INDEPENDANT,M,Sankuru,201,0.03,1972,2444,81,1039924,699469,641,700110,67.32,ISILOKETSHI,FLORIBERT,
23,18,1_1_1_144_264,NKEMA LILOO,INDEPENDANT,M,Sankuru,121,0.02,1972,2444,81,1039924,699469,641,700110,67.32,BOKONZI,LOLI,
23,3,1_1_1_135_255,KATUMBI,ENSEMBLE,M,Sankuru,59023,8.44,1972,2444,81,1039924,699469,641,700110,67.32,CHAPWE,MOISE,
23,1,1_1_1_131_251,RADJABHO,CUC,M,Sankuru,618,0.09,1972,2444,81,1039924,699469,641,700110,67.32,TEBABHO,SOBORABO,
23,11,1_1_1_150_270,KIKUNI,INDEPENDANT,M,Sankuru,265,0.04,1972,2444,81,1039924,699469,641,700110,67.32,MASUDI,SETH,
23,24,1_1_1_133_253,MUZITO,NOU.EL,M,Sankuru,180,0.03,1972,2444,81,1039924,699469,641,700110,67.32,FUMUTSHI,ADOLPHE,
23,17,1_1_1_146_266,NGOY,INDEPENDANT,M,Sankuru,89,0.01,1972,2444,81,1039924,699469,641,700110,67.32,ILUNGA WA NSENGA,THEODORE,
23,15,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,Sankuru,117,0.02,1972,2444,81,1039924,699469,641,700110,67.32,MUKENGERE,DENIS,
23,6,1_1_1_148_268,BAENDE,INDEPENDANT,M,Sankuru,266,0.04,1972,2444,81,1039924,699469,641,700110,67.32,ETAFE ELIKO,JEAN CLAUDE,
23,19,1_1_1_141_261,TSHIANI K,INDEPENDANT,M,Sankuru,387,0.06,1972,2444,81,1039924,699469,641,700110,67.32,MUADIAMVITA,NOEL,
23,20,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,Sankuru,631504,90.28,1972,2444,81,1039924,699469,641,700110,67.32,TSHILOMBO,FELIX ANTOINE,
23,25,1_1_1_152_272,BILE,INDEPENDANT,F,Sankuru,294,0.04,1972,2444,81,1039924,699469,641,700110,67.32,BATALI,JOELLE,
24,18,1_1_1_144_264,NKEMA LILOO,INDEPENDANT,M,Kasai Oriental,40,0.01,1879,2035,92,1125004,543377,85,543462,48.31,BOKONZI,LOLI,
24,13,1_1_1_147_267,MASALU,INDEPENDANT,M,Kasai Oriental,126,0.02,1879,2035,92,1125004,543377,85,543462,48.31,ANEDU,ANDRE,
24,10,1_1_1_130_250,KAZADI,INDEPENDANT,M,Kasai Oriental,31,0.01,1879,2035,92,1125004,543377,85,543462,48.31,KANDA,REX,
24,9,1_1_1_139_259,IFOKU,INDEPENDANT,F,Kasai Oriental,76,0.01,1879,2035,92,1125004,543377,85,543462,48.31,MPUTA MPUNGA,MARIE-JOSEE,
24,14,1_1_1_138_258,MUDEKEREZA,INDEPENDANT,M,Kasai Oriental,41,0.01,1879,2035,92,1125004,543377,85,543462,48.31,BISIMWA,JUSTIN,
24,20,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,Kasai Oriental,540800,99.53,1879,2035,92,1125004,543377,85,543462,48.31,TSHILOMBO,FELIX ANTOINE,
24,19,1_1_1_141_261,TSHIANI K,INDEPENDANT,M,Kasai Oriental,52,0.01,1879,2035,92,1125004,543377,85,543462,48.31,MUADIAMVITA,NOEL,
24,24,1_1_1_133_253,MUZITO,NOU.EL,M,Kasai Oriental,39,0.01,1879,2035,92,1125004,543377,85,543462,48.31,FUMUTSHI,ADOLPHE,
24,17,1_1_1_146_266,NGOY,INDEPENDANT,M,Kasai Oriental,24,0,1879,2035,92,1125004,543377,85,543462,48.31,ILUNGA WA NSENGA,THEODORE,
24,12,1_1_1_151_271,MAJONDO,INDEPENDANT,M,Kasai Oriental,99,0.02,1879,2035,92,1125004,543377,85,543462,48.31,MWAMBA,PATRICE,
24,23,1_1_1_132_252,DIONGO,MLP,M,Kasai Oriental,29,0.01,1879,2035,92,1125004,543377,85,543462,48.31,SHAMBA,FRANCK,
24,15,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,Kasai Oriental,37,0.01,1879,2035,92,1125004,543377,85,543462,48.31,MUKENGERE,DENIS,
24,1,1_1_1_131_251,RADJABHO,CUC,M,Kasai Oriental,711,0.13,1879,2035,92,1125004,543377,85,543462,48.31,TEBABHO,SOBORABO,
24,21,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,Kasai Oriental,184,0.03,1879,2035,92,1125004,543377,85,543462,48.31,MADIDI,MARTIN,
24,7,1_1_1_142_262,BOLAMBA,INDEPENDANT,M,Kasai Oriental,66,0.01,1879,2035,92,1125004,543377,85,543462,48.31,,TONY CASSIUS,
24,26,1_1_1_153_273,NGILA,INDEPENDANT,M,Kasai Oriental,36,0.01,1879,2035,92,1125004,543377,85,543462,48.31,,HENOCK,
24,22,1_1_1_128_248,MATATA,LGD,M,Kasai Oriental,53,0.01,1879,2035,92,1125004,543377,85,543462,48.31,PONYO,MAPON,
24,5,1_1_1_145_265,ANZULUNI,INDEPENDANT,M,Kasai Oriental,70,0.01,1879,2035,92,1125004,543377,85,543462,48.31,ISILOKETSHI,FLORIBERT,
24,25,1_1_1_152_272,BILE,INDEPENDANT,F,Kasai Oriental,59,0.01,1879,2035,92,1125004,543377,85,543462,48.31,BATALI,JOELLE,
24,4,1_1_1_149_269,SESANGA,ENVOL,M,Kasai Oriental,92,0.02,1879,2035,92,1125004,543377,85,543462,48.31,HIPUNGU DJA KASENG KAPITU,DELLY,
24,6,1_1_1_148_268,BAENDE,INDEPENDANT,M,Kasai Oriental,59,0.01,1879,2035,92,1125004,543377,85,543462,48.31,ETAFE ELIKO,JEAN CLAUDE,
24,8,1_1_1_140_260,BUSE,INDEPENDANT,M,Kasai Oriental,29,0.01,1879,2035,92,1125004,543377,85,543462,48.31,FALAY,GEORGES,
24,3,1_1_1_135_255,KATUMBI,ENSEMBLE,M,Kasai Oriental,291,0.05,1879,2035,92,1125004,543377,85,543462,48.31,CHAPWE,MOISE,
24,16,1_1_1_136_256,NGALASI,INDEPENDANT,M,Kasai Oriental,26,0,1879,2035,92,1125004,543377,85,543462,48.31,KURISINI,AGGREY,
24,2,1_1_1_129_249,MUTAMBA,DYPRO,M,Kasai Oriental,258,0.05,1879,2035,92,1125004,543377,85,543462,48.31,TUNGUNGA,CONSTANT,
24,11,1_1_1_150_270,KIKUNI,INDEPENDANT,M,Kasai Oriental,49,0.01,1879,2035,92,1125004,543377,85,543462,48.31,MASUDI,SETH,
25,17,1_1_1_146_266,NGOY,INDEPENDANT,M,Kasai,47,0,2690,3209,84,1681469,1080176,497,1080673,64.27,ILUNGA WA NSENGA,THEODORE,
25,7,1_1_1_142_262,BOLAMBA,INDEPENDANT,M,Kasai,94,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,,TONY CASSIUS,
25,20,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,Kasai,1030300,95.38,2690,3209,84,1681469,1080176,497,1080673,64.27,TSHILOMBO,FELIX ANTOINE,
25,18,1_1_1_144_264,NKEMA LILOO,INDEPENDANT,M,Kasai,86,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,BOKONZI,LOLI,
25,5,1_1_1_145_265,ANZULUNI,INDEPENDANT,M,Kasai,939,0.09,2690,3209,84,1681469,1080176,497,1080673,64.27,ISILOKETSHI,FLORIBERT,
25,11,1_1_1_150_270,KIKUNI,INDEPENDANT,M,Kasai,129,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,MASUDI,SETH,
25,26,1_1_1_153_273,NGILA,INDEPENDANT,M,Kasai,106,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,,HENOCK,
25,22,1_1_1_128_248,MATATA,LGD,M,Kasai,186,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,PONYO,MAPON,
25,2,1_1_1_129_249,MUTAMBA,DYPRO,M,Kasai,246,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,TUNGUNGA,CONSTANT,
25,25,1_1_1_152_272,BILE,INDEPENDANT,F,Kasai,146,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,BATALI,JOELLE,
25,10,1_1_1_130_250,KAZADI,INDEPENDANT,M,Kasai,68,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,KANDA,REX,
25,1,1_1_1_131_251,RADJABHO,CUC,M,Kasai,540,0.05,2690,3209,84,1681469,1080176,497,1080673,64.27,TEBABHO,SOBORABO,
25,12,1_1_1_151_271,MAJONDO,INDEPENDANT,M,Kasai,274,0.03,2690,3209,84,1681469,1080176,497,1080673,64.27,MWAMBA,PATRICE,
25,23,1_1_1_132_252,DIONGO,MLP,M,Kasai,141,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,SHAMBA,FRANCK,
25,24,1_1_1_133_253,MUZITO,NOU.EL,M,Kasai,16696,1.55,2690,3209,84,1681469,1080176,497,1080673,64.27,FUMUTSHI,ADOLPHE,
25,15,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,Kasai,129,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,MUKENGERE,DENIS,
25,13,1_1_1_147_267,MASALU,INDEPENDANT,M,Kasai,155,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,ANEDU,ANDRE,
25,3,1_1_1_135_255,KATUMBI,ENSEMBLE,M,Kasai,24894,2.3,2690,3209,84,1681469,1080176,497,1080673,64.27,CHAPWE,MOISE,
25,8,1_1_1_140_260,BUSE,INDEPENDANT,M,Kasai,53,0,2690,3209,84,1681469,1080176,497,1080673,64.27,FALAY,GEORGES,
25,9,1_1_1_139_259,IFOKU,INDEPENDANT,F,Kasai,247,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,MPUTA MPUNGA,MARIE-JOSEE,
25,19,1_1_1_141_261,TSHIANI K,INDEPENDANT,M,Kasai,269,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,MUADIAMVITA,NOEL,
25,6,1_1_1_148_268,BAENDE,INDEPENDANT,M,Kasai,89,0.01,2690,3209,84,1681469,1080176,497,1080673,64.27,ETAFE ELIKO,JEAN CLAUDE,
25,16,1_1_1_136_256,NGALASI,INDEPENDANT,M,Kasai,185,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,KURISINI,AGGREY,
25,14,1_1_1_138_258,MUDEKEREZA,INDEPENDANT,M,Kasai,176,0.02,2690,3209,84,1681469,1080176,497,1080673,64.27,BISIMWA,JUSTIN,
25,21,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,Kasai,3581,0.33,2690,3209,84,1681469,1080176,497,1080673,64.27,MADIDI,MARTIN,
25,4,1_1_1_149_269,SESANGA,ENVOL,M,Kasai,400,0.04,2690,3209,84,1681469,1080176,497,1080673,64.27,HIPUNGU DJA KASENG KAPITU,DELLY,
