voting_site_id,1_1_1_128_248,1_1_1_129_249,1_1_1_130_250,1_1_1_131_251,1_1_1_132_252,1_1_1_133_253,1_1_1_134_254,1_1_1_135_255,1_1_1_136_256,1_1_1_137_257,1_1_1_138_258,1_1_1_139_259,1_1_1_140_260,1_1_1_141_261,1_1_1_142_262,1_1_1_143_263,1_1_1_144_264,1_1_1_145_265,1_1_1_146_266,1_1_1_147_267,1_1_1_148_268,1_1_1_149_269,1_1_1_150_270,1_1_1_151_271,1_1_1_152_272,1_1_1_153_273,1_1_1_999_999
9025093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0
9025094,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,505,1,0,0,0,0,0,0,0,0,0,0
9025095,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,577,0,0,0,0,0,0,0,0,0,0,0
9025097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0
9025099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,1,0,0,1,0,0,0,0,0
9025101,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,767,0,0,0,0,0,1,0,0,0,0,0
9025102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,375,0,0,0,0,0,0,0,0,0,0,0
9025103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
9025104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0
9025105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0
9025106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0
9025107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0
9025108,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0
9025112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0
9025113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,310,0,0,0,1,0,0,0,1,0,0,0
9025114,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,337,0,0,0,0,1,0,0,4,0,0,0
9025115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0
9025116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,1,0,0,0
9025117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,1,0,0,0,0,0
9025118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,1,0,0,0,0,0,0
9025121,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0
9025122,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,854,0,0,0,0,0,0,0,0,0,0,0
9025123,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,970,0,2,0,0,1,2,0,0,0,0,1
9025124,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,471,0,0,0,0,1,0,0,0,0,0,0
9025125,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0
9025126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0
9025127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0
9025128,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0
9025129,0,4,0,0,0,0,2,1,0,1,0,1,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0
9025130,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0
9025131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0
9025133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0
9025134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0
9025135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,0,0,0,0,0,0,0
9025137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,1,0,0,0,0,0,0,0
9025138,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0
9025139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,838,0,0,0,0,0,0,0,0,0,0,0
9025140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0
9025141,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0
9025142,0,108,0,0,0,0,0,1,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,1
9025143,0,13,0,1,0,0,0,1,0,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0
9025144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0
9025145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0
9025146,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0
9025147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0
9025150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,1,0,1,1,0,0,0,0,0,0
9025151,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,903,0,0,0,0,0,0,0,0,0,0,0
9025152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,0,1,0,0,0,0,0,0
9025153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0
9025154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0
9025155,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1935,0,0,1,0,0,0,0,0,0,0,1
9025156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,0,0,0,0,0,0,0,0
9025157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,0,0
9025158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0
9025159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,0,0,0,0,0,0,0,0,0,0,0
9025160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0
9025162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0
9025163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,1,0,0,0,0,0,0,0,0,0
9025164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,1,0,0,0,0,0,0,0,0,0
9025165,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0
9025166,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,932,0,0,0,0,0,0,0,0,0,0,0
9025167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0
9025168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0
9025169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,1
9025170,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0,0,0,0,0
9025171,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,2216,0,0,0,0,0,1,0,0,0,0,0
9025173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0
9025174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0
9025175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,0,0,0,0,0,0,0,0,0,0,0
9025176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0
9025177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0
9025178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0
9025179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0
9025180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,1,0,0,0
9025181,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1024,0,1,0,0,0,0,0,1,0,0,0
9025182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0,0
9025183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0,0,0,0,0,0,0,0,0,0
9025184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,804,0,0,0,1,0,0,0,0,0,0,0
9025185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0
9025186,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0
9025187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0
9025188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,0,0
9025189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,0,0,0,0,0,0,0,0,0,0,0
9025190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
9025192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0
9025193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1313,0,0,0,0,0,1,0,0,0,0,1
9025195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0
9025196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,1
9025197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0
9025198,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1489,0,0,0,0,0,0,0,0,0,0,1
9025199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0
9025200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0
9025201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0
9025203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,0,0,0,0,0,0,0,0,0
9025204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,0,0,0
9025205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0
9025206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0
9025207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,0,1,0,0,0,0,0,1,0,0,0
9025208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0
9025209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0
9025210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,767,0,1,0,0,0,0,0,0,0,0,0
9025211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0
9025212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0
9025213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,727,0,0,0,0,0,0,0,0,0,0,1
9025214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,0,0,0,0,0,0,0,0,0,0,0
9025215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,0,0,0,0,0,0,0
9025216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0
9025217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0
9025218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0
9025219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,0,0,0,0,0,0,0,0
9025220,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0
9025221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0
9025222,1,1,1,4,0,0,0,0,0,1,1,1,0,0,0,549,1,0,0,0,0,0,0,0,0,0,0
9025223,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,1,0,0,0
9025224,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,723,0,0,0,0,1,0,0,0,0,0,0
9025225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,1,1,0,0,0,0
9025226,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,861,0,0,0,1,0,0,0,1,0,1,0
9025227,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,1,0,0,0
9025228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0
9025229,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,640,0,0,0,0,0,1,0,1,0,0,0
9025230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0
9025231,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,504,0,0,0,0,0,0,0,0,1,1,0
9031001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0
9031002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,0,1,0,0,0,0,1,0,0,0
9031003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0
9031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0
9031005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0
9031006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0
9031007,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,1,0
9031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0
9031009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,1,0,0,0
9031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0
9031011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0
9031012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,908,0,0,0,0,0,0,0,0,0,0,1
9031013,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0
9031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,1,0,0
9031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,0,0,0,0,0
9031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,0,0,0,0,0,0,0,0,0,0,0
9031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0
9031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,598,0,0,0,0,0,0,0,0,0,0,0
9031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,1,0,0,0,0,0,0,0,0
9031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0
9031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,0,0,0,0,0,0
9031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0,1,0,0,0
9031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0
9031024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,2,0,0,0
9031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0
9031026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0
9031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,1,0,0,0,0,0,0,0,0,0
9031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0
9031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,815,0,0,0,0,0,0,0,1,0,0,0
9031030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0
9031031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0
9031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,399,0,0,0,0,0,0,0,0,0,0,0
9031033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,781,0,0,1,0,0,0,0,1,0,0,1
9031034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,0,0,0,1,0,0,0
9031035,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0
9031036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,499,0,0,0,0,0,0,0,0,0,0,0
9031037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0
9031038,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,752,0,0,0,1,1,1,0,0,1,0,0
9031039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0
9031040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0
9031041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0
9031042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0
9031043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,0,0
9031044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0
9031045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0
9031046,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,701,0,0,0,0,0,0,0,0,0,0,0
9031047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0
9031048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0
9031049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,524,0,1,0,0,0,0,0,0,0,0,0
9031050,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,795,0,1,0,0,0,1,0,0,0,0,0
9031051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,1
9031052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,1,0,0,0,0,0
9031053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0
9031054,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0
9031055,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,1,0,0,0
9031056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,1,0,0,0,0,0
9031057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,1,0,0,1
9031058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,914,0,2,0,1,0,0,0,0,0,0,0
9031059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,1,0,0,0,0,0,0,0,0,0
9031060,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0
9031061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,449,0,1,0,0,0,0,0,0,0,0,0
9031062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,1,0,0,0,0,0
9031063,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1085,0,0,0,0,0,0,1,1,0,0,0
9031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0
9031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,1,0,0,0,0,0,0
9031066,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,585,0,0,0,0,0,0,0,1,0,0,0
9031067,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1906,0,0,0,0,0,0,0,0,0,0,0
9031068,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1025,1,0,0,0,0,1,1,1,0,0,0
9031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0
9031070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,1,0,0,0,0,0,0,0
9031071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0
9031072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,1,0,0,0,0,0,0,0,0,0
9031073,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,636,1,0,0,0,0,0,0,0,1,0,0
9031074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,0,0
9031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0
9031076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0
9031077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,648,0,1,0,0,0,0,0,0,0,0,1
9031078,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0
9031079,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,574,0,0,0,0,0,0,0,1,0,0,1
9031080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0
9031081,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,863,0,0,0,0,0,0,0,0,0,0,0
9031082,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,0
9031083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,1,0,0,0,0,0,0,0,0,0,0
9031084,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,1
9031085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,479,0,0,0,0,0,1,0,0,0,0,0
9031086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,1,0,0,0,0,0
9031087,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0
9031088,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0
9031089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0
9031090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0
9031091,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,605,0,1,0,0,0,1,0,0,0,0,0
9031092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0
9031093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0
9031094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0
9031095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,1,0,0,0,0,0,0,0,0,0
9031096,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0
9031097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0
9031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0
9031099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0
9031100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0
9031101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,0
9031102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0
9031103,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,0,0,0
9031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,1,0,1,0,0,0,0,0
9031105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0
9031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0
9031107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0
9031108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0
9031109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0
9031110,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,564,0,0,0,0,1,0,0,0,0,0,0
9031111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0
9031112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0
9031113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0
9031114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0
